0 qid:20001 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-1, Ample, ACS, combine: 1
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dennis, SimFix, combine: 45
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dennis, TBar, combine: 46
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dennis, jGenProg, combine: 47
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dennis, jKali, combine: 48
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dennis, jMutRepair, combine: 49
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dice, ACS, combine: 50
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dice, Nopol, combine: 51
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dice, SimFix, combine: 52
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dice, TBar, combine: 53
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dice, jGenProg, combine: 54
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dice, jKali, combine: 55
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dice, jMutRepair, combine: 56
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dstar, ACS, combine: 57
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dstar, Nopol, combine: 58
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dstar, SimFix, combine: 59
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dstar, TBar, combine: 60
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dstar, jGenProg, combine: 61
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dstar, jKali, combine: 62
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Dstar, jMutRepair, combine: 63
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Euclid, ACS, combine: 64
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Euclid, Nopol, combine: 65
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Euclid, SimFix, combine: 66
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Euclid, TBar, combine: 67
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Euclid, jGenProg, combine: 68
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Euclid, jKali, combine: 69
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Euclid, jMutRepair, combine: 70
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fleiss, ACS, combine: 71
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fleiss, Nopol, combine: 72
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fleiss, SimFix, combine: 73
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fleiss, TBar, combine: 74
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fleiss, jGenProg, combine: 75
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fleiss, jKali, combine: 76
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fleiss, jMutRepair, combine: 77
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fossum, ACS, combine: 78
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fossum, Nopol, combine: 79
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fossum, SimFix, combine: 80
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fossum, TBar, combine: 81
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fossum, jGenProg, combine: 82
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fossum, jKali, combine: 83
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Fossum, jMutRepair, combine: 84
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Goodman, ACS, combine: 85
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Goodman, Nopol, combine: 86
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Goodman, SimFix, combine: 87
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Goodman, TBar, combine: 88
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Goodman, jGenProg, combine: 89
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Goodman, jKali, combine: 90
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Goodman, jMutRepair, combine: 91
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Gower, ACS, combine: 92
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Gower, Nopol, combine: 93
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Gower, SimFix, combine: 94
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Gower, TBar, combine: 95
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Gower, jGenProg, combine: 96
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Gower, jKali, combine: 97
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Gower, jMutRepair, combine: 98
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, GP13, ACS, combine: 99
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, GP13, Nopol, combine: 100
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, GP13, SimFix, combine: 101
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, GP13, TBar, combine: 102
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, GP13, jGenProg, combine: 103
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, GP13, jKali, combine: 104
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, GP13, jMutRepair, combine: 105
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamann, ACS, combine: 106
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamann, Nopol, combine: 107
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamann, SimFix, combine: 108
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamann, TBar, combine: 109
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamann, jGenProg, combine: 110
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamann, jKali, combine: 111
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamann, jMutRepair, combine: 112
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamming, ACS, combine: 113
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamming, Nopol, combine: 114
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamming, SimFix, combine: 115
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamming, TBar, combine: 116
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamming, jGenProg, combine: 117
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamming, jKali, combine: 118
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Hamming, jMutRepair, combine: 119
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, HarmonicMean, ACS, combine: 120
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, HarmonicMean, Nopol, combine: 121
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, HarmonicMean, SimFix, combine: 122
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, HarmonicMean, TBar, combine: 123
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, HarmonicMean, jGenProg, combine: 124
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, HarmonicMean, jKali, combine: 125
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, HarmonicMean, jMutRepair, combine: 126
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Jaccard, ACS, combine: 127
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Jaccard, Nopol, combine: 128
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Jaccard, SimFix, combine: 129
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Jaccard, TBar, combine: 130
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Jaccard, jGenProg, combine: 131
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Jaccard, jKali, combine: 132
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Jaccard, jMutRepair, combine: 133
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynski1, ACS, combine: 134
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynski1, Nopol, combine: 135
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynski1, SimFix, combine: 136
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynski1, TBar, combine: 137
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynski1, jGenProg, combine: 138
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynski1, jKali, combine: 139
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynski1, jMutRepair, combine: 140
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynskil2, ACS, combine: 141
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynskil2, Nopol, combine: 142
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynskil2, SimFix, combine: 143
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynskil2, TBar, combine: 144
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynskil2, jGenProg, combine: 145
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynskil2, jKali, combine: 146
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Kulczynskil2, jMutRepair, combine: 147
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M1, ACS, combine: 148
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M1, Nopol, combine: 149
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M1, SimFix, combine: 150
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M1, TBar, combine: 151
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M1, jGenProg, combine: 152
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M1, jKali, combine: 153
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M1, jMutRepair, combine: 154
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M2, ACS, combine: 155
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M2, Nopol, combine: 156
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M2, SimFix, combine: 157
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M2, TBar, combine: 158
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M2, jGenProg, combine: 159
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M2, jKali, combine: 160
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, M2, jMutRepair, combine: 161
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Michael, ACS, combine: 162
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Michael, Nopol, combine: 163
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Michael, SimFix, combine: 164
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Michael, TBar, combine: 165
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Michael, jGenProg, combine: 166
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Michael, jKali, combine: 167
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Michael, jMutRepair, combine: 168
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Mountford, ACS, combine: 169
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Mountford, Nopol, combine: 170
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Mountford, SimFix, combine: 171
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Mountford, TBar, combine: 172
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Mountford, jGenProg, combine: 173
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Mountford, jKali, combine: 174
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Mountford, jMutRepair, combine: 175
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai, ACS, combine: 176
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai, Nopol, combine: 177
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai, SimFix, combine: 178
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai, TBar, combine: 179
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai, jGenProg, combine: 180
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai, jKali, combine: 181
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai, jMutRepair, combine: 182
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai2, ACS, combine: 183
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai2, Nopol, combine: 184
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai2, SimFix, combine: 185
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai2, TBar, combine: 186
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai2, jGenProg, combine: 187
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai2, jKali, combine: 188
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Ochiai2, jMutRepair, combine: 189
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Optimal, ACS, combine: 190
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Optimal, Nopol, combine: 191
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Optimal, SimFix, combine: 192
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Optimal, TBar, combine: 193
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Optimal, jGenProg, combine: 194
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Optimal, jKali, combine: 195
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Optimal, jMutRepair, combine: 196
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, OptimalP, ACS, combine: 197
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, OptimalP, Nopol, combine: 198
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, OptimalP, SimFix, combine: 199
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, OptimalP, TBar, combine: 200
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, OptimalP, jGenProg, combine: 201
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, OptimalP, jKali, combine: 202
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, OptimalP, jMutRepair, combine: 203
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Overlap, ACS, combine: 204
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Overlap, Nopol, combine: 205
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Overlap, SimFix, combine: 206
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Overlap, TBar, combine: 207
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Overlap, jGenProg, combine: 208
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Overlap, jKali, combine: 209
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Overlap, jMutRepair, combine: 210
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Phi, ACS, combine: 211
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Phi, Nopol, combine: 212
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Phi, SimFix, combine: 213
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Phi, TBar, combine: 214
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Phi, jGenProg, combine: 215
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Phi, jKali, combine: 216
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Phi, jMutRepair, combine: 217
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Pierce, ACS, combine: 218
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Pierce, Nopol, combine: 219
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Pierce, SimFix, combine: 220
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Pierce, TBar, combine: 221
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Pierce, jGenProg, combine: 222
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Pierce, jKali, combine: 223
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Pierce, jMutRepair, combine: 224
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RogersTanimoto, ACS, combine: 225
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RogersTanimoto, Nopol, combine: 226
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RogersTanimoto, SimFix, combine: 227
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RogersTanimoto, TBar, combine: 228
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RogersTanimoto, jGenProg, combine: 229
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RogersTanimoto, jKali, combine: 230
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RogersTanimoto, jMutRepair, combine: 231
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot1, ACS, combine: 232
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot1, Nopol, combine: 233
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot1, SimFix, combine: 234
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot1, TBar, combine: 235
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot1, jGenProg, combine: 236
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot1, jKali, combine: 237
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot1, jMutRepair, combine: 238
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot2, ACS, combine: 239
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot2, Nopol, combine: 240
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot2, SimFix, combine: 241
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot2, TBar, combine: 242
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot2, jGenProg, combine: 243
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot2, jKali, combine: 244
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Rogot2, jMutRepair, combine: 245
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RussellRao, ACS, combine: 246
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RussellRao, Nopol, combine: 247
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RussellRao, SimFix, combine: 248
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RussellRao, TBar, combine: 249
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RussellRao, jGenProg, combine: 250
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RussellRao, jKali, combine: 251
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, RussellRao, jMutRepair, combine: 252
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SBI, ACS, combine: 253
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SBI, Nopol, combine: 254
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SBI, SimFix, combine: 255
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SBI, TBar, combine: 256
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SBI, jGenProg, combine: 257
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SBI, jKali, combine: 258
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SBI, jMutRepair, combine: 259
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Scott, ACS, combine: 260
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Scott, Nopol, combine: 261
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Scott, SimFix, combine: 262
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Scott, TBar, combine: 263
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Scott, jGenProg, combine: 264
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Scott, jKali, combine: 265
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Scott, jMutRepair, combine: 266
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SimpleMatching, ACS, combine: 267
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SimpleMatching, Nopol, combine: 268
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SimpleMatching, SimFix, combine: 269
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SimpleMatching, TBar, combine: 270
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SimpleMatching, jGenProg, combine: 271
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SimpleMatching, jKali, combine: 272
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SimpleMatching, jMutRepair, combine: 273
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Sokal, ACS, combine: 274
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Sokal, Nopol, combine: 275
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Sokal, SimFix, combine: 276
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Sokal, TBar, combine: 277
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Sokal, jGenProg, combine: 278
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Sokal, jKali, combine: 279
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Sokal, jMutRepair, combine: 280
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SorensenDice, ACS, combine: 281
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SorensenDice, Nopol, combine: 282
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SorensenDice, SimFix, combine: 283
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SorensenDice, TBar, combine: 284
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SorensenDice, jGenProg, combine: 285
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SorensenDice, jKali, combine: 286
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, SorensenDice, jMutRepair, combine: 287
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Tarantula, ACS, combine: 288
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Tarantula, Nopol, combine: 289
0 qid:20121 1:0 2:0.0 3:0.0 4:0.0 5:0 #closure-121, Tarantula, SimFix, combine: 290
