10001 Q0 chart-1, Ample, ACS, combine: 1 1 0.46212 indri
10020 Q0 chart-20, M1, jKali, combine: 153 237 0.46212 indri
10020 Q0 chart-20, M1, jMutRepair, combine: 154 238 0.46212 indri
10020 Q0 chart-20, Ochiai2, ACS, combine: 183 239 0.46212 indri
10020 Q0 chart-20, Ochiai2, Nopol, combine: 184 240 0.46212 indri
10020 Q0 chart-20, Ochiai2, SimFix, combine: 185 241 0.46212 indri
10020 Q0 chart-20, Ochiai2, TBar, combine: 186 242 0.46212 indri
10020 Q0 chart-20, Ochiai2, jGenProg, combine: 187 243 0.46212 indri
10020 Q0 chart-20, Ochiai2, jKali, combine: 188 244 0.46212 indri
10020 Q0 chart-20, Ochiai2, jMutRepair, combine: 189 245 0.46212 indri
10020 Q0 chart-20, Optimal, ACS, combine: 190 246 0.46212 indri
10020 Q0 chart-20, Optimal, Nopol, combine: 191 247 0.46212 indri
10020 Q0 chart-20, Optimal, SimFix, combine: 192 248 0.46212 indri
10020 Q0 chart-20, Optimal, TBar, combine: 193 249 0.46212 indri
10020 Q0 chart-20, Optimal, jGenProg, combine: 194 250 0.46212 indri
10020 Q0 chart-20, Optimal, jKali, combine: 195 251 0.46212 indri
10020 Q0 chart-20, Optimal, jMutRepair, combine: 196 252 0.46212 indri
10020 Q0 chart-20, Pierce, ACS, combine: 218 253 0.46212 indri
10020 Q0 chart-20, Pierce, Nopol, combine: 219 254 0.46212 indri
10020 Q0 chart-20, Pierce, SimFix, combine: 220 255 0.46212 indri
10020 Q0 chart-20, Pierce, TBar, combine: 221 256 0.46212 indri
10020 Q0 chart-20, Pierce, jGenProg, combine: 222 257 0.46212 indri
10020 Q0 chart-20, Pierce, jKali, combine: 223 258 0.46212 indri
10020 Q0 chart-20, Pierce, jMutRepair, combine: 224 259 0.46212 indri
10020 Q0 chart-20, RogersTanimoto, ACS, combine: 225 260 0.46212 indri
10020 Q0 chart-20, RogersTanimoto, Nopol, combine: 226 261 0.46212 indri
10020 Q0 chart-20, RogersTanimoto, SimFix, combine: 227 262 0.46212 indri
10020 Q0 chart-20, RogersTanimoto, TBar, combine: 228 263 0.46212 indri
10020 Q0 chart-20, RogersTanimoto, jGenProg, combine: 229 264 0.46212 indri
10020 Q0 chart-20, RogersTanimoto, jKali, combine: 230 265 0.46212 indri
10020 Q0 chart-20, RogersTanimoto, jMutRepair, combine: 231 266 0.46212 indri
10020 Q0 chart-20, Rogot1, ACS, combine: 232 267 0.46212 indri
10020 Q0 chart-20, Rogot1, Nopol, combine: 233 268 0.46212 indri
10020 Q0 chart-20, Rogot1, SimFix, combine: 234 269 0.46212 indri
10020 Q0 chart-20, Rogot1, TBar, combine: 235 270 0.46212 indri
10020 Q0 chart-20, Rogot1, jGenProg, combine: 236 271 0.46212 indri
10020 Q0 chart-20, Rogot1, jKali, combine: 237 272 0.46212 indri
10020 Q0 chart-20, Rogot1, jMutRepair, combine: 238 273 0.46212 indri
10020 Q0 chart-20, Scott, ACS, combine: 260 274 0.46212 indri
10020 Q0 chart-20, Scott, Nopol, combine: 261 275 0.46212 indri
10020 Q0 chart-20, Scott, SimFix, combine: 262 276 0.46212 indri
10020 Q0 chart-20, Scott, TBar, combine: 263 277 0.46212 indri
10020 Q0 chart-20, Scott, jGenProg, combine: 264 278 0.46212 indri
10020 Q0 chart-20, Scott, jKali, combine: 265 279 0.46212 indri
10020 Q0 chart-20, Scott, jMutRepair, combine: 266 280 0.46212 indri
10020 Q0 chart-20, SimpleMatching, ACS, combine: 267 281 0.46212 indri
10020 Q0 chart-20, SimpleMatching, Nopol, combine: 268 282 0.46212 indri
10020 Q0 chart-20, SimpleMatching, SimFix, combine: 269 283 0.46212 indri
10020 Q0 chart-20, SimpleMatching, TBar, combine: 270 284 0.46212 indri
10020 Q0 chart-20, SimpleMatching, jGenProg, combine: 271 285 0.46212 indri
10020 Q0 chart-20, SimpleMatching, jKali, combine: 272 286 0.46212 indri
10020 Q0 chart-20, SimpleMatching, jMutRepair, combine: 273 287 0.46212 indri
10020 Q0 chart-20, Sokal, ACS, combine: 274 288 0.46212 indri
10020 Q0 chart-20, Sokal, Nopol, combine: 275 289 0.46212 indri
10020 Q0 chart-20, Sokal, SimFix, combine: 276 290 0.46212 indri
10020 Q0 chart-20, Sokal, TBar, combine: 277 291 0.46212 indri
10020 Q0 chart-20, Sokal, jGenProg, combine: 278 292 0.46212 indri
10020 Q0 chart-20, Sokal, jKali, combine: 279 293 0.46212 indri
10020 Q0 chart-20, Sokal, jMutRepair, combine: 280 294 0.46212 indri
10020 Q0 chart-20, Wong2, ACS, combine: 309 295 0.46212 indri
10020 Q0 chart-20, Wong2, Nopol, combine: 310 296 0.46212 indri
10020 Q0 chart-20, Wong2, SimFix, combine: 311 297 0.46212 indri
10020 Q0 chart-20, Wong2, TBar, combine: 312 298 0.46212 indri
10020 Q0 chart-20, Wong2, jGenProg, combine: 313 299 0.46212 indri
10020 Q0 chart-20, Wong2, jKali, combine: 314 300 0.46212 indri
10020 Q0 chart-20, Wong2, jMutRepair, combine: 315 301 0.46212 indri
10020 Q0 chart-20, Zoltar, ACS, combine: 323 302 0.46212 indri
10020 Q0 chart-20, Zoltar, Nopol, combine: 324 303 0.46212 indri
10020 Q0 chart-20, Zoltar, SimFix, combine: 325 304 0.46212 indri
10020 Q0 chart-20, Zoltar, TBar, combine: 326 305 0.46212 indri
10020 Q0 chart-20, Zoltar, jGenProg, combine: 327 306 0.46212 indri
10020 Q0 chart-20, Zoltar, jKali, combine: 328 307 0.46212 indri
10020 Q0 chart-20, Zoltar, jMutRepair, combine: 329 308 0.46212 indri
10020 Q0 chart-20, Michael, ACS, combine: 162 309 0.46009 indri
10020 Q0 chart-20, Michael, Nopol, combine: 163 310 0.46009 indri
10020 Q0 chart-20, Michael, SimFix, combine: 164 311 0.46009 indri
10020 Q0 chart-20, Michael, TBar, combine: 165 312 0.46009 indri
10020 Q0 chart-20, Michael, jGenProg, combine: 166 313 0.46009 indri
10020 Q0 chart-20, Michael, jKali, combine: 167 314 0.46009 indri
10020 Q0 chart-20, Michael, jMutRepair, combine: 168 315 0.46009 indri
10020 Q0 chart-20, RussellRao, ACS, combine: 246 316 0.46009 indri
10020 Q0 chart-20, RussellRao, Nopol, combine: 247 317 0.46009 indri
10020 Q0 chart-20, RussellRao, SimFix, combine: 248 318 0.46009 indri
10020 Q0 chart-20, RussellRao, TBar, combine: 249 319 0.46009 indri
10020 Q0 chart-20, RussellRao, jGenProg, combine: 250 320 0.46009 indri
10020 Q0 chart-20, RussellRao, jKali, combine: 251 321 0.46009 indri
10020 Q0 chart-20, RussellRao, jMutRepair, combine: 252 322 0.46009 indri
10020 Q0 chart-20, Wong1, ACS, combine: 302 323 0.46009 indri
10020 Q0 chart-20, Wong1, Nopol, combine: 303 324 0.46009 indri
10020 Q0 chart-20, Wong1, SimFix, combine: 304 325 0.46009 indri
10020 Q0 chart-20, Wong1, TBar, combine: 305 326 0.46009 indri
10020 Q0 chart-20, Wong1, jGenProg, combine: 306 327 0.46009 indri
10020 Q0 chart-20, Wong1, jKali, combine: 307 328 0.46009 indri
10020 Q0 chart-20, Wong1, jMutRepair, combine: 308 329 0.46009 indri
10021 Q0 chart-21, Ample, ACS, combine: 1 1 0.46234 indri
10021 Q0 chart-21, Ample, Nopol, combine: 2 2 0.46234 indri
10021 Q0 chart-21, Ample, SimFix, combine: 3 3 0.46234 indri
10021 Q0 chart-21, Ample, TBar, combine: 4 4 0.46234 indri
10021 Q0 chart-21, Ample, jGenProg, combine: 5 5 0.46234 indri
10021 Q0 chart-21, Ample, jKali, combine: 6 6 0.46234 indri
10021 Q0 chart-21, Ample, jMutRepair, combine: 7 7 0.46234 indri
10021 Q0 chart-21, Anderberg, ACS, combine: 8 8 0.46234 indri
10021 Q0 chart-21, Anderberg, Nopol, combine: 9 9 0.46234 indri
10021 Q0 chart-21, Anderberg, SimFix, combine: 10 10 0.46234 indri
10021 Q0 chart-21, Anderberg, TBar, combine: 11 11 0.46234 indri
10021 Q0 chart-21, Anderberg, jGenProg, combine: 12 12 0.46234 indri
10021 Q0 chart-21, Anderberg, jKali, combine: 13 13 0.46234 indri
10021 Q0 chart-21, Anderberg, jMutRepair, combine: 14 14 0.46234 indri
10021 Q0 chart-21, ArithmeticMean, ACS, combine: 15 15 0.46234 indri
10021 Q0 chart-21, ArithmeticMean, Nopol, combine: 16 16 0.46234 indri
10021 Q0 chart-21, ArithmeticMean, SimFix, combine: 17 17 0.46234 indri
10021 Q0 chart-21, ArithmeticMean, TBar, combine: 18 18 0.46234 indri
10021 Q0 chart-21, ArithmeticMean, jGenProg, combine: 19 19 0.46234 indri
10021 Q0 chart-21, ArithmeticMean, jKali, combine: 20 20 0.46234 indri
10021 Q0 chart-21, ArithmeticMean, jMutRepair, combine: 21 21 0.46234 indri
10021 Q0 chart-21, BaroniUrbaniBuser, ACS, combine: 22 22 0.46234 indri
10021 Q0 chart-21, BaroniUrbaniBuser, Nopol, combine: 23 23 0.46234 indri
10021 Q0 chart-21, BaroniUrbaniBuser, SimFix, combine: 24 24 0.46234 indri
10021 Q0 chart-21, BaroniUrbaniBuser, TBar, combine: 25 25 0.46234 indri
10021 Q0 chart-21, BaroniUrbaniBuser, jGenProg, combine: 26 26 0.46234 indri
10021 Q0 chart-21, BaroniUrbaniBuser, jKali, combine: 27 27 0.46234 indri
10021 Q0 chart-21, BaroniUrbaniBuser, jMutRepair, combine: 28 28 0.46234 indri
10021 Q0 chart-21, BraunBanqust, ACS, combine: 29 29 0.46234 indri
10021 Q0 chart-21, BraunBanqust, Nopol, combine: 30 30 0.46234 indri
10021 Q0 chart-21, BraunBanqust, SimFix, combine: 31 31 0.46234 indri
10021 Q0 chart-21, BraunBanqust, TBar, combine: 32 32 0.46234 indri
10021 Q0 chart-21, BraunBanqust, jGenProg, combine: 33 33 0.46234 indri
10021 Q0 chart-21, BraunBanqust, jKali, combine: 34 34 0.46234 indri
10021 Q0 chart-21, BraunBanqust, jMutRepair, combine: 35 35 0.46234 indri
10021 Q0 chart-21, Cohen, ACS, combine: 36 36 0.46234 indri
10021 Q0 chart-21, Cohen, Nopol, combine: 37 37 0.46234 indri
10021 Q0 chart-21, Cohen, SimFix, combine: 38 38 0.46234 indri
10021 Q0 chart-21, Cohen, TBar, combine: 39 39 0.46234 indri
10021 Q0 chart-21, Cohen, jGenProg, combine: 40 40 0.46234 indri
10021 Q0 chart-21, Cohen, jKali, combine: 41 41 0.46234 indri
10021 Q0 chart-21, Cohen, jMutRepair, combine: 42 42 0.46234 indri
10021 Q0 chart-21, Dennis, ACS, combine: 43 43 0.46234 indri
10021 Q0 chart-21, Dennis, Nopol, combine: 44 44 0.46234 indri
10021 Q0 chart-21, Dennis, SimFix, combine: 45 45 0.46234 indri
10021 Q0 chart-21, Dennis, TBar, combine: 46 46 0.46234 indri
10021 Q0 chart-21, Dennis, jGenProg, combine: 47 47 0.46234 indri
10021 Q0 chart-21, Dennis, jKali, combine: 48 48 0.46234 indri
10021 Q0 chart-21, Dennis, jMutRepair, combine: 49 49 0.46234 indri
10021 Q0 chart-21, Dice, ACS, combine: 50 50 0.46234 indri
10021 Q0 chart-21, Dice, Nopol, combine: 51 51 0.46234 indri
10021 Q0 chart-21, Dice, SimFix, combine: 52 52 0.46234 indri
10021 Q0 chart-21, Dice, TBar, combine: 53 53 0.46234 indri
10021 Q0 chart-21, Dice, jGenProg, combine: 54 54 0.46234 indri
10021 Q0 chart-21, Dice, jKali, combine: 55 55 0.46234 indri
10021 Q0 chart-21, Dice, jMutRepair, combine: 56 56 0.46234 indri
10021 Q0 chart-21, Euclid, ACS, combine: 64 57 0.46234 indri
10021 Q0 chart-21, Euclid, Nopol, combine: 65 58 0.46234 indri
10021 Q0 chart-21, Euclid, SimFix, combine: 66 59 0.46234 indri
10021 Q0 chart-21, Euclid, TBar, combine: 67 60 0.46234 indri
10021 Q0 chart-21, Euclid, jGenProg, combine: 68 61 0.46234 indri
10021 Q0 chart-21, Euclid, jKali, combine: 69 62 0.46234 indri
10021 Q0 chart-21, Euclid, jMutRepair, combine: 70 63 0.46234 indri
10021 Q0 chart-21, Fleiss, ACS, combine: 71 64 0.46234 indri
10021 Q0 chart-21, Fleiss, Nopol, combine: 72 65 0.46234 indri
10021 Q0 chart-21, Fleiss, SimFix, combine: 73 66 0.46234 indri
10021 Q0 chart-21, Fleiss, TBar, combine: 74 67 0.46234 indri
10021 Q0 chart-21, Fleiss, jGenProg, combine: 75 68 0.46234 indri
10021 Q0 chart-21, Fleiss, jKali, combine: 76 69 0.46234 indri
10021 Q0 chart-21, Fleiss, jMutRepair, combine: 77 70 0.46234 indri
10021 Q0 chart-21, Goodman, ACS, combine: 85 71 0.46234 indri
10021 Q0 chart-21, Goodman, Nopol, combine: 86 72 0.46234 indri
10021 Q0 chart-21, Goodman, SimFix, combine: 87 73 0.46234 indri
10021 Q0 chart-21, Goodman, TBar, combine: 88 74 0.46234 indri
10021 Q0 chart-21, Goodman, jGenProg, combine: 89 75 0.46234 indri
10021 Q0 chart-21, Goodman, jKali, combine: 90 76 0.46234 indri
10021 Q0 chart-21, Goodman, jMutRepair, combine: 91 77 0.46234 indri
10021 Q0 chart-21, GP13, ACS, combine: 99 78 0.46234 indri
10021 Q0 chart-21, GP13, Nopol, combine: 100 79 0.46234 indri
10021 Q0 chart-21, GP13, SimFix, combine: 101 80 0.46234 indri
10021 Q0 chart-21, GP13, TBar, combine: 102 81 0.46234 indri
10021 Q0 chart-21, GP13, jGenProg, combine: 103 82 0.46234 indri
10021 Q0 chart-21, GP13, jKali, combine: 104 83 0.46234 indri
10021 Q0 chart-21, GP13, jMutRepair, combine: 105 84 0.46234 indri
10021 Q0 chart-21, Hamann, ACS, combine: 106 85 0.46234 indri
10021 Q0 chart-21, Hamann, Nopol, combine: 107 86 0.46234 indri
10021 Q0 chart-21, Hamann, SimFix, combine: 108 87 0.46234 indri
10021 Q0 chart-21, Hamann, TBar, combine: 109 88 0.46234 indri
10021 Q0 chart-21, Hamann, jGenProg, combine: 110 89 0.46234 indri
10021 Q0 chart-21, Hamann, jKali, combine: 111 90 0.46234 indri
10021 Q0 chart-21, Hamann, jMutRepair, combine: 112 91 0.46234 indri
10021 Q0 chart-21, Hamming, ACS, combine: 113 92 0.46234 indri
10021 Q0 chart-21, Hamming, Nopol, combine: 114 93 0.46234 indri
10021 Q0 chart-21, Hamming, SimFix, combine: 115 94 0.46234 indri
10021 Q0 chart-21, Hamming, TBar, combine: 116 95 0.46234 indri
10021 Q0 chart-21, Hamming, jGenProg, combine: 117 96 0.46234 indri
10021 Q0 chart-21, Hamming, jKali, combine: 118 97 0.46234 indri
10021 Q0 chart-21, Hamming, jMutRepair, combine: 119 98 0.46234 indri
10021 Q0 chart-21, Jaccard, ACS, combine: 127 99 0.46234 indri
10021 Q0 chart-21, Jaccard, Nopol, combine: 128 100 0.46234 indri
10021 Q0 chart-21, Jaccard, SimFix, combine: 129 101 0.46234 indri
10021 Q0 chart-21, Jaccard, TBar, combine: 130 102 0.46234 indri
10021 Q0 chart-21, Jaccard, jGenProg, combine: 131 103 0.46234 indri
10021 Q0 chart-21, Jaccard, jKali, combine: 132 104 0.46234 indri
10021 Q0 chart-21, Jaccard, jMutRepair, combine: 133 105 0.46234 indri
10021 Q0 chart-21, Kulczynskil2, ACS, combine: 141 106 0.46234 indri
10021 Q0 chart-21, Kulczynskil2, Nopol, combine: 142 107 0.46234 indri
10021 Q0 chart-21, Kulczynskil2, SimFix, combine: 143 108 0.46234 indri
10021 Q0 chart-21, Kulczynskil2, TBar, combine: 144 109 0.46234 indri
10021 Q0 chart-21, Kulczynskil2, jGenProg, combine: 145 110 0.46234 indri
10021 Q0 chart-21, Kulczynskil2, jKali, combine: 146 111 0.46234 indri
10021 Q0 chart-21, Kulczynskil2, jMutRepair, combine: 147 112 0.46234 indri
10021 Q0 chart-21, M2, ACS, combine: 155 113 0.46234 indri
10021 Q0 chart-21, M2, Nopol, combine: 156 114 0.46234 indri
10021 Q0 chart-21, M2, SimFix, combine: 157 115 0.46234 indri
10021 Q0 chart-21, M2, TBar, combine: 158 116 0.46234 indri
10021 Q0 chart-21, M2, jGenProg, combine: 159 117 0.46234 indri
10021 Q0 chart-21, M2, jKali, combine: 160 118 0.46234 indri
10021 Q0 chart-21, M2, jMutRepair, combine: 161 119 0.46234 indri
10021 Q0 chart-21, Michael, ACS, combine: 162 120 0.46234 indri
10021 Q0 chart-21, Michael, Nopol, combine: 163 121 0.46234 indri
10021 Q0 chart-21, Michael, SimFix, combine: 164 122 0.46234 indri
10021 Q0 chart-21, Michael, TBar, combine: 165 123 0.46234 indri
10021 Q0 chart-21, Michael, jGenProg, combine: 166 124 0.46234 indri
10021 Q0 chart-21, Michael, jKali, combine: 167 125 0.46234 indri
10021 Q0 chart-21, Michael, jMutRepair, combine: 168 126 0.46234 indri
10021 Q0 chart-21, Ochiai, ACS, combine: 176 127 0.46234 indri
10021 Q0 chart-21, Ochiai, Nopol, combine: 177 128 0.46234 indri
10021 Q0 chart-21, Ochiai, SimFix, combine: 178 129 0.46234 indri
10021 Q0 chart-21, Ochiai, TBar, combine: 179 130 0.46234 indri
10021 Q0 chart-21, Ochiai, jGenProg, combine: 180 131 0.46234 indri
10021 Q0 chart-21, Ochiai, jKali, combine: 181 132 0.46234 indri
10021 Q0 chart-21, Ochiai, jMutRepair, combine: 182 133 0.46234 indri
10021 Q0 chart-21, OptimalP, ACS, combine: 197 134 0.46234 indri
10021 Q0 chart-21, OptimalP, Nopol, combine: 198 135 0.46234 indri
10021 Q0 chart-21, OptimalP, SimFix, combine: 199 136 0.46234 indri
10021 Q0 chart-21, OptimalP, TBar, combine: 200 137 0.46234 indri
10021 Q0 chart-21, OptimalP, jGenProg, combine: 201 138 0.46234 indri
10021 Q0 chart-21, OptimalP, jKali, combine: 202 139 0.46234 indri
10021 Q0 chart-21, OptimalP, jMutRepair, combine: 203 140 0.46234 indri
10021 Q0 chart-21, Phi, ACS, combine: 211 141 0.46234 indri
10021 Q0 chart-21, Phi, Nopol, combine: 212 142 0.46234 indri
10021 Q0 chart-21, Phi, SimFix, combine: 213 143 0.46234 indri
10021 Q0 chart-21, Phi, TBar, combine: 214 144 0.46234 indri
10021 Q0 chart-21, Phi, jGenProg, combine: 215 145 0.46234 indri
10021 Q0 chart-21, Phi, jKali, combine: 216 146 0.46234 indri
10021 Q0 chart-21, Phi, jMutRepair, combine: 217 147 0.46234 indri
10021 Q0 chart-21, RogersTanimoto, ACS, combine: 225 148 0.46234 indri
10021 Q0 chart-21, RogersTanimoto, Nopol, combine: 226 149 0.46234 indri
10021 Q0 chart-21, RogersTanimoto, SimFix, combine: 227 150 0.46234 indri
10021 Q0 chart-21, RogersTanimoto, TBar, combine: 228 151 0.46234 indri
10021 Q0 chart-21, RogersTanimoto, jGenProg, combine: 229 152 0.46234 indri
10021 Q0 chart-21, RogersTanimoto, jKali, combine: 230 153 0.46234 indri
10021 Q0 chart-21, RogersTanimoto, jMutRepair, combine: 231 154 0.46234 indri
10021 Q0 chart-21, Rogot1, ACS, combine: 232 155 0.46234 indri
10021 Q0 chart-21, Rogot1, Nopol, combine: 233 156 0.46234 indri
10021 Q0 chart-21, Rogot1, SimFix, combine: 234 157 0.46234 indri
10021 Q0 chart-21, Rogot1, TBar, combine: 235 158 0.46234 indri
10021 Q0 chart-21, Rogot1, jGenProg, combine: 236 159 0.46234 indri
10021 Q0 chart-21, Rogot1, jKali, combine: 237 160 0.46234 indri
10021 Q0 chart-21, Rogot1, jMutRepair, combine: 238 161 0.46234 indri
10021 Q0 chart-21, Rogot2, ACS, combine: 239 162 0.46234 indri
10021 Q0 chart-21, Rogot2, Nopol, combine: 240 163 0.46234 indri
10021 Q0 chart-21, Rogot2, SimFix, combine: 241 164 0.46234 indri
10021 Q0 chart-21, Rogot2, TBar, combine: 242 165 0.46234 indri
10021 Q0 chart-21, Rogot2, jGenProg, combine: 243 166 0.46234 indri
10021 Q0 chart-21, Rogot2, jKali, combine: 244 167 0.46234 indri
10021 Q0 chart-21, Rogot2, jMutRepair, combine: 245 168 0.46234 indri
10021 Q0 chart-21, SBI, ACS, combine: 253 169 0.46234 indri
10021 Q0 chart-21, SBI, Nopol, combine: 254 170 0.46234 indri
10021 Q0 chart-21, SBI, SimFix, combine: 255 171 0.46234 indri
10021 Q0 chart-21, SBI, TBar, combine: 256 172 0.46234 indri
10021 Q0 chart-21, SBI, jGenProg, combine: 257 173 0.46234 indri
10021 Q0 chart-21, SBI, jKali, combine: 258 174 0.46234 indri
10021 Q0 chart-21, SBI, jMutRepair, combine: 259 175 0.46234 indri
10021 Q0 chart-21, Scott, ACS, combine: 260 176 0.46234 indri
10021 Q0 chart-21, Scott, Nopol, combine: 261 177 0.46234 indri
10021 Q0 chart-21, Scott, SimFix, combine: 262 178 0.46234 indri
10021 Q0 chart-21, Scott, TBar, combine: 263 179 0.46234 indri
10021 Q0 chart-21, Scott, jGenProg, combine: 264 180 0.46234 indri
10021 Q0 chart-21, Scott, jKali, combine: 265 181 0.46234 indri
10021 Q0 chart-21, Scott, jMutRepair, combine: 266 182 0.46234 indri
10021 Q0 chart-21, SimpleMatching, ACS, combine: 267 183 0.46234 indri
10021 Q0 chart-21, SimpleMatching, Nopol, combine: 268 184 0.46234 indri
10021 Q0 chart-21, SimpleMatching, SimFix, combine: 269 185 0.46234 indri
10021 Q0 chart-21, SimpleMatching, TBar, combine: 270 186 0.46234 indri
10021 Q0 chart-21, SimpleMatching, jGenProg, combine: 271 187 0.46234 indri
10021 Q0 chart-21, SimpleMatching, jKali, combine: 272 188 0.46234 indri
10021 Q0 chart-21, SimpleMatching, jMutRepair, combine: 273 189 0.46234 indri
10021 Q0 chart-21, Sokal, ACS, combine: 274 190 0.46234 indri
10021 Q0 chart-21, Sokal, Nopol, combine: 275 191 0.46234 indri
10021 Q0 chart-21, Sokal, SimFix, combine: 276 192 0.46234 indri
10021 Q0 chart-21, Sokal, TBar, combine: 277 193 0.46234 indri
10021 Q0 chart-21, Sokal, jGenProg, combine: 278 194 0.46234 indri
10021 Q0 chart-21, Sokal, jKali, combine: 279 195 0.46234 indri
10021 Q0 chart-21, Sokal, jMutRepair, combine: 280 196 0.46234 indri
10021 Q0 chart-21, SorensenDice, ACS, combine: 281 197 0.46234 indri
10021 Q0 chart-21, SorensenDice, Nopol, combine: 282 198 0.46234 indri
10021 Q0 chart-21, SorensenDice, SimFix, combine: 283 199 0.46234 indri
10021 Q0 chart-21, SorensenDice, TBar, combine: 284 200 0.46234 indri
10021 Q0 chart-21, SorensenDice, jGenProg, combine: 285 201 0.46234 indri
10021 Q0 chart-21, SorensenDice, jKali, combine: 286 202 0.46234 indri
10021 Q0 chart-21, SorensenDice, jMutRepair, combine: 287 203 0.46234 indri
10021 Q0 chart-21, Tarantula, ACS, combine: 288 204 0.46234 indri
10021 Q0 chart-21, Tarantula, Nopol, combine: 289 205 0.46234 indri
10021 Q0 chart-21, Tarantula, SimFix, combine: 290 206 0.46234 indri
10021 Q0 chart-21, Tarantula, TBar, combine: 291 207 0.46234 indri
10021 Q0 chart-21, Tarantula, jGenProg, combine: 292 208 0.46234 indri
10021 Q0 chart-21, Tarantula, jKali, combine: 293 209 0.46234 indri
10021 Q0 chart-21, Tarantula, jMutRepair, combine: 294 210 0.46234 indri
10021 Q0 chart-21, Tarwid, ACS, combine: 295 211 0.46234 indri
10021 Q0 chart-21, Tarwid, Nopol, combine: 296 212 0.46234 indri
10021 Q0 chart-21, Tarwid, SimFix, combine: 297 213 0.46234 indri
10021 Q0 chart-21, Tarwid, TBar, combine: 298 214 0.46234 indri
10021 Q0 chart-21, Tarwid, jGenProg, combine: 299 215 0.46234 indri
10021 Q0 chart-21, Tarwid, jKali, combine: 300 216 0.46234 indri
10021 Q0 chart-21, Tarwid, jMutRepair, combine: 301 217 0.46234 indri
10021 Q0 chart-21, Wong2, ACS, combine: 309 218 0.46234 indri
10021 Q0 chart-21, Wong2, Nopol, combine: 310 219 0.46234 indri
10021 Q0 chart-21, Wong2, SimFix, combine: 311 220 0.46234 indri
10021 Q0 chart-21, Wong2, TBar, combine: 312 221 0.46234 indri
10021 Q0 chart-21, Wong2, jGenProg, combine: 313 222 0.46234 indri
10021 Q0 chart-21, Wong2, jKali, combine: 314 223 0.46234 indri
10021 Q0 chart-21, Wong2, jMutRepair, combine: 315 224 0.46234 indri
10021 Q0 chart-21, Fossum, ACS, combine: 78 225 0.46212 indri
10021 Q0 chart-21, Fossum, Nopol, combine: 79 226 0.46212 indri
10021 Q0 chart-21, Fossum, SimFix, combine: 80 227 0.46212 indri
