10001 Q0 chart-1, Ample, SimFix, combine: 3 1 0.55337 indri
10023 Q0 chart-23, M2, SimFix, combine: 157 157 0.5525 indri
10023 Q0 chart-23, M2, TBar, combine: 158 158 0.5525 indri
10023 Q0 chart-23, M2, jGenProg, combine: 159 159 0.5525 indri
10023 Q0 chart-23, M2, jKali, combine: 160 160 0.5525 indri
10023 Q0 chart-23, M2, jMutRepair, combine: 161 161 0.5525 indri
10023 Q0 chart-23, Michael, ACS, combine: 162 162 0.5525 indri
10023 Q0 chart-23, Michael, Nopol, combine: 163 163 0.5525 indri
10023 Q0 chart-23, Michael, SimFix, combine: 164 164 0.5525 indri
10023 Q0 chart-23, Michael, TBar, combine: 165 165 0.5525 indri
10023 Q0 chart-23, Michael, jGenProg, combine: 166 166 0.5525 indri
10023 Q0 chart-23, Michael, jKali, combine: 167 167 0.5525 indri
10023 Q0 chart-23, Michael, jMutRepair, combine: 168 168 0.5525 indri
10023 Q0 chart-23, Mountford, ACS, combine: 169 169 0.5525 indri
10023 Q0 chart-23, Mountford, Nopol, combine: 170 170 0.5525 indri
10023 Q0 chart-23, Mountford, SimFix, combine: 171 171 0.5525 indri
10023 Q0 chart-23, Mountford, TBar, combine: 172 172 0.5525 indri
10023 Q0 chart-23, Mountford, jGenProg, combine: 173 173 0.5525 indri
10023 Q0 chart-23, Mountford, jKali, combine: 174 174 0.5525 indri
10023 Q0 chart-23, Mountford, jMutRepair, combine: 175 175 0.5525 indri
10023 Q0 chart-23, Ochiai, ACS, combine: 176 176 0.5525 indri
10023 Q0 chart-23, Ochiai, Nopol, combine: 177 177 0.5525 indri
10023 Q0 chart-23, Ochiai, SimFix, combine: 178 178 0.5525 indri
10023 Q0 chart-23, Ochiai, TBar, combine: 179 179 0.5525 indri
10023 Q0 chart-23, Ochiai, jGenProg, combine: 180 180 0.5525 indri
10023 Q0 chart-23, Ochiai, jKali, combine: 181 181 0.5525 indri
10023 Q0 chart-23, Ochiai, jMutRepair, combine: 182 182 0.5525 indri
10023 Q0 chart-23, Ochiai2, ACS, combine: 183 183 0.5525 indri
10023 Q0 chart-23, Ochiai2, Nopol, combine: 184 184 0.5525 indri
10023 Q0 chart-23, Ochiai2, SimFix, combine: 185 185 0.5525 indri
10023 Q0 chart-23, Ochiai2, TBar, combine: 186 186 0.5525 indri
10023 Q0 chart-23, Ochiai2, jGenProg, combine: 187 187 0.5525 indri
10023 Q0 chart-23, Ochiai2, jKali, combine: 188 188 0.5525 indri
10023 Q0 chart-23, Ochiai2, jMutRepair, combine: 189 189 0.5525 indri
10023 Q0 chart-23, Optimal, ACS, combine: 190 190 0.5525 indri
10023 Q0 chart-23, Optimal, Nopol, combine: 191 191 0.5525 indri
10023 Q0 chart-23, Optimal, SimFix, combine: 192 192 0.5525 indri
10023 Q0 chart-23, Optimal, TBar, combine: 193 193 0.5525 indri
10023 Q0 chart-23, Optimal, jGenProg, combine: 194 194 0.5525 indri
10023 Q0 chart-23, Optimal, jKali, combine: 195 195 0.5525 indri
10023 Q0 chart-23, Optimal, jMutRepair, combine: 196 196 0.5525 indri
10023 Q0 chart-23, OptimalP, ACS, combine: 197 197 0.5525 indri
10023 Q0 chart-23, OptimalP, Nopol, combine: 198 198 0.5525 indri
10023 Q0 chart-23, OptimalP, SimFix, combine: 199 199 0.5525 indri
10023 Q0 chart-23, OptimalP, TBar, combine: 200 200 0.5525 indri
10023 Q0 chart-23, OptimalP, jGenProg, combine: 201 201 0.5525 indri
10023 Q0 chart-23, OptimalP, jKali, combine: 202 202 0.5525 indri
10023 Q0 chart-23, OptimalP, jMutRepair, combine: 203 203 0.5525 indri
10023 Q0 chart-23, Overlap, ACS, combine: 204 204 0.5525 indri
10023 Q0 chart-23, Overlap, Nopol, combine: 205 205 0.5525 indri
10023 Q0 chart-23, Overlap, SimFix, combine: 206 206 0.5525 indri
10023 Q0 chart-23, Overlap, TBar, combine: 207 207 0.5525 indri
10023 Q0 chart-23, Overlap, jGenProg, combine: 208 208 0.5525 indri
10023 Q0 chart-23, Overlap, jKali, combine: 209 209 0.5525 indri
10023 Q0 chart-23, Overlap, jMutRepair, combine: 210 210 0.5525 indri
10023 Q0 chart-23, Phi, ACS, combine: 211 211 0.5525 indri
10023 Q0 chart-23, Phi, Nopol, combine: 212 212 0.5525 indri
10023 Q0 chart-23, Phi, SimFix, combine: 213 213 0.5525 indri
10023 Q0 chart-23, Phi, TBar, combine: 214 214 0.5525 indri
10023 Q0 chart-23, Phi, jGenProg, combine: 215 215 0.5525 indri
10023 Q0 chart-23, Phi, jKali, combine: 216 216 0.5525 indri
10023 Q0 chart-23, Phi, jMutRepair, combine: 217 217 0.5525 indri
10023 Q0 chart-23, Pierce, ACS, combine: 218 218 0.5525 indri
10023 Q0 chart-23, Pierce, Nopol, combine: 219 219 0.5525 indri
10023 Q0 chart-23, Pierce, SimFix, combine: 220 220 0.5525 indri
10023 Q0 chart-23, Pierce, TBar, combine: 221 221 0.5525 indri
10023 Q0 chart-23, Pierce, jGenProg, combine: 222 222 0.5525 indri
10023 Q0 chart-23, Pierce, jKali, combine: 223 223 0.5525 indri
10023 Q0 chart-23, Pierce, jMutRepair, combine: 224 224 0.5525 indri
10023 Q0 chart-23, RogersTanimoto, ACS, combine: 225 225 0.5525 indri
10023 Q0 chart-23, RogersTanimoto, Nopol, combine: 226 226 0.5525 indri
10023 Q0 chart-23, RogersTanimoto, SimFix, combine: 227 227 0.5525 indri
10023 Q0 chart-23, RogersTanimoto, TBar, combine: 228 228 0.5525 indri
10023 Q0 chart-23, RogersTanimoto, jGenProg, combine: 229 229 0.5525 indri
10023 Q0 chart-23, RogersTanimoto, jKali, combine: 230 230 0.5525 indri
10023 Q0 chart-23, RogersTanimoto, jMutRepair, combine: 231 231 0.5525 indri
10023 Q0 chart-23, Rogot1, ACS, combine: 232 232 0.5525 indri
10023 Q0 chart-23, Rogot1, Nopol, combine: 233 233 0.5525 indri
10023 Q0 chart-23, Rogot1, SimFix, combine: 234 234 0.5525 indri
10023 Q0 chart-23, Rogot1, TBar, combine: 235 235 0.5525 indri
10023 Q0 chart-23, Rogot1, jGenProg, combine: 236 236 0.5525 indri
10023 Q0 chart-23, Rogot1, jKali, combine: 237 237 0.5525 indri
10023 Q0 chart-23, Rogot1, jMutRepair, combine: 238 238 0.5525 indri
10023 Q0 chart-23, Rogot2, ACS, combine: 239 239 0.5525 indri
10023 Q0 chart-23, Rogot2, Nopol, combine: 240 240 0.5525 indri
10023 Q0 chart-23, Rogot2, SimFix, combine: 241 241 0.5525 indri
10023 Q0 chart-23, Rogot2, TBar, combine: 242 242 0.5525 indri
10023 Q0 chart-23, Rogot2, jGenProg, combine: 243 243 0.5525 indri
10023 Q0 chart-23, Rogot2, jKali, combine: 244 244 0.5525 indri
10023 Q0 chart-23, Rogot2, jMutRepair, combine: 245 245 0.5525 indri
10023 Q0 chart-23, RussellRao, ACS, combine: 246 246 0.5525 indri
10023 Q0 chart-23, RussellRao, Nopol, combine: 247 247 0.5525 indri
10023 Q0 chart-23, RussellRao, SimFix, combine: 248 248 0.5525 indri
10023 Q0 chart-23, RussellRao, TBar, combine: 249 249 0.5525 indri
10023 Q0 chart-23, RussellRao, jGenProg, combine: 250 250 0.5525 indri
10023 Q0 chart-23, RussellRao, jKali, combine: 251 251 0.5525 indri
10023 Q0 chart-23, RussellRao, jMutRepair, combine: 252 252 0.5525 indri
10023 Q0 chart-23, SBI, ACS, combine: 253 253 0.5525 indri
10023 Q0 chart-23, SBI, Nopol, combine: 254 254 0.5525 indri
10023 Q0 chart-23, SBI, SimFix, combine: 255 255 0.5525 indri
10023 Q0 chart-23, SBI, TBar, combine: 256 256 0.5525 indri
10023 Q0 chart-23, SBI, jGenProg, combine: 257 257 0.5525 indri
10023 Q0 chart-23, SBI, jKali, combine: 258 258 0.5525 indri
10023 Q0 chart-23, SBI, jMutRepair, combine: 259 259 0.5525 indri
10023 Q0 chart-23, Scott, ACS, combine: 260 260 0.5525 indri
10023 Q0 chart-23, Scott, Nopol, combine: 261 261 0.5525 indri
10023 Q0 chart-23, Scott, SimFix, combine: 262 262 0.5525 indri
10023 Q0 chart-23, Scott, TBar, combine: 263 263 0.5525 indri
10023 Q0 chart-23, Scott, jGenProg, combine: 264 264 0.5525 indri
10023 Q0 chart-23, Scott, jKali, combine: 265 265 0.5525 indri
10023 Q0 chart-23, Scott, jMutRepair, combine: 266 266 0.5525 indri
10023 Q0 chart-23, SimpleMatching, ACS, combine: 267 267 0.5525 indri
10023 Q0 chart-23, SimpleMatching, Nopol, combine: 268 268 0.5525 indri
10023 Q0 chart-23, SimpleMatching, SimFix, combine: 269 269 0.5525 indri
10023 Q0 chart-23, SimpleMatching, TBar, combine: 270 270 0.5525 indri
10023 Q0 chart-23, SimpleMatching, jGenProg, combine: 271 271 0.5525 indri
10023 Q0 chart-23, SimpleMatching, jKali, combine: 272 272 0.5525 indri
10023 Q0 chart-23, SimpleMatching, jMutRepair, combine: 273 273 0.5525 indri
10023 Q0 chart-23, Sokal, ACS, combine: 274 274 0.5525 indri
10023 Q0 chart-23, Sokal, Nopol, combine: 275 275 0.5525 indri
10023 Q0 chart-23, Sokal, SimFix, combine: 276 276 0.5525 indri
10023 Q0 chart-23, Sokal, TBar, combine: 277 277 0.5525 indri
10023 Q0 chart-23, Sokal, jGenProg, combine: 278 278 0.5525 indri
10023 Q0 chart-23, Sokal, jKali, combine: 279 279 0.5525 indri
10023 Q0 chart-23, Sokal, jMutRepair, combine: 280 280 0.5525 indri
10023 Q0 chart-23, SorensenDice, ACS, combine: 281 281 0.5525 indri
10023 Q0 chart-23, SorensenDice, Nopol, combine: 282 282 0.5525 indri
10023 Q0 chart-23, SorensenDice, SimFix, combine: 283 283 0.5525 indri
10023 Q0 chart-23, SorensenDice, TBar, combine: 284 284 0.5525 indri
10023 Q0 chart-23, SorensenDice, jGenProg, combine: 285 285 0.5525 indri
10023 Q0 chart-23, SorensenDice, jKali, combine: 286 286 0.5525 indri
10023 Q0 chart-23, SorensenDice, jMutRepair, combine: 287 287 0.5525 indri
10023 Q0 chart-23, Tarantula, ACS, combine: 288 288 0.5525 indri
10023 Q0 chart-23, Tarantula, Nopol, combine: 289 289 0.5525 indri
10023 Q0 chart-23, Tarantula, SimFix, combine: 290 290 0.5525 indri
10023 Q0 chart-23, Tarantula, TBar, combine: 291 291 0.5525 indri
10023 Q0 chart-23, Tarantula, jGenProg, combine: 292 292 0.5525 indri
10023 Q0 chart-23, Tarantula, jKali, combine: 293 293 0.5525 indri
10023 Q0 chart-23, Tarantula, jMutRepair, combine: 294 294 0.5525 indri
10023 Q0 chart-23, Tarwid, ACS, combine: 295 295 0.5525 indri
10023 Q0 chart-23, Tarwid, Nopol, combine: 296 296 0.5525 indri
10023 Q0 chart-23, Tarwid, SimFix, combine: 297 297 0.5525 indri
10023 Q0 chart-23, Tarwid, TBar, combine: 298 298 0.5525 indri
10023 Q0 chart-23, Tarwid, jGenProg, combine: 299 299 0.5525 indri
10023 Q0 chart-23, Tarwid, jKali, combine: 300 300 0.5525 indri
10023 Q0 chart-23, Tarwid, jMutRepair, combine: 301 301 0.5525 indri
10023 Q0 chart-23, Wong1, ACS, combine: 302 302 0.5525 indri
10023 Q0 chart-23, Wong1, Nopol, combine: 303 303 0.5525 indri
10023 Q0 chart-23, Wong1, SimFix, combine: 304 304 0.5525 indri
10023 Q0 chart-23, Wong1, TBar, combine: 305 305 0.5525 indri
10023 Q0 chart-23, Wong1, jGenProg, combine: 306 306 0.5525 indri
10023 Q0 chart-23, Wong1, jKali, combine: 307 307 0.5525 indri
10023 Q0 chart-23, Wong1, jMutRepair, combine: 308 308 0.5525 indri
10023 Q0 chart-23, Wong2, ACS, combine: 309 309 0.5525 indri
10023 Q0 chart-23, Wong2, Nopol, combine: 310 310 0.5525 indri
10023 Q0 chart-23, Wong2, SimFix, combine: 311 311 0.5525 indri
10023 Q0 chart-23, Wong2, TBar, combine: 312 312 0.5525 indri
10023 Q0 chart-23, Wong2, jGenProg, combine: 313 313 0.5525 indri
10023 Q0 chart-23, Wong2, jKali, combine: 314 314 0.5525 indri
10023 Q0 chart-23, Wong2, jMutRepair, combine: 315 315 0.5525 indri
10023 Q0 chart-23, Wong3, ACS, combine: 316 316 0.5525 indri
10023 Q0 chart-23, Wong3, Nopol, combine: 317 317 0.5525 indri
10023 Q0 chart-23, Wong3, SimFix, combine: 318 318 0.5525 indri
10023 Q0 chart-23, Wong3, TBar, combine: 319 319 0.5525 indri
10023 Q0 chart-23, Wong3, jGenProg, combine: 320 320 0.5525 indri
10023 Q0 chart-23, Wong3, jKali, combine: 321 321 0.5525 indri
10023 Q0 chart-23, Wong3, jMutRepair, combine: 322 322 0.5525 indri
10023 Q0 chart-23, Zoltar, ACS, combine: 323 323 0.5525 indri
10023 Q0 chart-23, Zoltar, Nopol, combine: 324 324 0.5525 indri
10023 Q0 chart-23, Zoltar, SimFix, combine: 325 325 0.5525 indri
10023 Q0 chart-23, Zoltar, TBar, combine: 326 326 0.5525 indri
10023 Q0 chart-23, Zoltar, jGenProg, combine: 327 327 0.5525 indri
10023 Q0 chart-23, Zoltar, jKali, combine: 328 328 0.5525 indri
10023 Q0 chart-23, Zoltar, jMutRepair, combine: 329 329 0.5525 indri
10024 Q0 chart-24, Ample, TBar, combine: 4 1 0.55789 indri
10024 Q0 chart-24, Anderberg, TBar, combine: 11 2 0.55789 indri
10024 Q0 chart-24, ArithmeticMean, TBar, combine: 18 3 0.55789 indri
10024 Q0 chart-24, BaroniUrbaniBuser, TBar, combine: 25 4 0.55789 indri
10024 Q0 chart-24, BraunBanqust, TBar, combine: 32 5 0.55789 indri
10024 Q0 chart-24, Cohen, TBar, combine: 39 6 0.55789 indri
10024 Q0 chart-24, Dennis, TBar, combine: 46 7 0.55789 indri
10024 Q0 chart-24, Dice, TBar, combine: 53 8 0.55789 indri
10024 Q0 chart-24, Euclid, TBar, combine: 67 9 0.55789 indri
10024 Q0 chart-24, Fleiss, TBar, combine: 74 10 0.55789 indri
10024 Q0 chart-24, Fossum, TBar, combine: 81 11 0.55789 indri
10024 Q0 chart-24, Goodman, TBar, combine: 88 12 0.55789 indri
10024 Q0 chart-24, Gower, TBar, combine: 95 13 0.55789 indri
10024 Q0 chart-24, GP13, TBar, combine: 102 14 0.55789 indri
10024 Q0 chart-24, Hamann, TBar, combine: 109 15 0.55789 indri
10024 Q0 chart-24, Hamming, TBar, combine: 116 16 0.55789 indri
10024 Q0 chart-24, HarmonicMean, TBar, combine: 123 17 0.55789 indri
10024 Q0 chart-24, Jaccard, TBar, combine: 130 18 0.55789 indri
10024 Q0 chart-24, Kulczynskil2, TBar, combine: 144 19 0.55789 indri
10024 Q0 chart-24, M2, TBar, combine: 158 20 0.55789 indri
10024 Q0 chart-24, Michael, TBar, combine: 165 21 0.55789 indri
10024 Q0 chart-24, Ochiai, TBar, combine: 179 22 0.55789 indri
10024 Q0 chart-24, Ochiai2, TBar, combine: 186 23 0.55789 indri
10024 Q0 chart-24, Optimal, TBar, combine: 193 24 0.55789 indri
10024 Q0 chart-24, OptimalP, TBar, combine: 200 25 0.55789 indri
10024 Q0 chart-24, Overlap, TBar, combine: 207 26 0.55789 indri
10024 Q0 chart-24, Phi, TBar, combine: 214 27 0.55789 indri
10024 Q0 chart-24, RogersTanimoto, TBar, combine: 228 28 0.55789 indri
10024 Q0 chart-24, Rogot1, TBar, combine: 235 29 0.55789 indri
10024 Q0 chart-24, Rogot2, TBar, combine: 242 30 0.55789 indri
10024 Q0 chart-24, RussellRao, TBar, combine: 249 31 0.55789 indri
10024 Q0 chart-24, SBI, TBar, combine: 256 32 0.55789 indri
10024 Q0 chart-24, Scott, TBar, combine: 263 33 0.55789 indri
10024 Q0 chart-24, SimpleMatching, TBar, combine: 270 34 0.55789 indri
10024 Q0 chart-24, Sokal, TBar, combine: 277 35 0.55789 indri
10024 Q0 chart-24, SorensenDice, TBar, combine: 284 36 0.55789 indri
10024 Q0 chart-24, Tarantula, TBar, combine: 291 37 0.55789 indri
10024 Q0 chart-24, Tarwid, TBar, combine: 298 38 0.55789 indri
10024 Q0 chart-24, Wong1, TBar, combine: 305 39 0.55789 indri
10024 Q0 chart-24, Wong2, TBar, combine: 312 40 0.55789 indri
10024 Q0 chart-24, Wong3, TBar, combine: 319 41 0.55789 indri
10024 Q0 chart-24, Ample, ACS, combine: 1 42 0.55704 indri
10024 Q0 chart-24, Ample, Nopol, combine: 2 43 0.55704 indri
10024 Q0 chart-24, Ample, SimFix, combine: 3 44 0.55704 indri
10024 Q0 chart-24, Ample, jGenProg, combine: 5 45 0.55704 indri
10024 Q0 chart-24, Ample, jKali, combine: 6 46 0.55704 indri
10024 Q0 chart-24, Ample, jMutRepair, combine: 7 47 0.55704 indri
10024 Q0 chart-24, Anderberg, ACS, combine: 8 48 0.55704 indri
10024 Q0 chart-24, Anderberg, Nopol, combine: 9 49 0.55704 indri
10024 Q0 chart-24, Anderberg, SimFix, combine: 10 50 0.55704 indri
10024 Q0 chart-24, Anderberg, jGenProg, combine: 12 51 0.55704 indri
10024 Q0 chart-24, Anderberg, jKali, combine: 13 52 0.55704 indri
10024 Q0 chart-24, Anderberg, jMutRepair, combine: 14 53 0.55704 indri
10024 Q0 chart-24, ArithmeticMean, ACS, combine: 15 54 0.55704 indri
10024 Q0 chart-24, ArithmeticMean, Nopol, combine: 16 55 0.55704 indri
10024 Q0 chart-24, ArithmeticMean, SimFix, combine: 17 56 0.55704 indri
10024 Q0 chart-24, ArithmeticMean, jGenProg, combine: 19 57 0.55704 indri
10024 Q0 chart-24, ArithmeticMean, jKali, combine: 20 58 0.55704 indri
10024 Q0 chart-24, ArithmeticMean, jMutRepair, combine: 21 59 0.55704 indri
10024 Q0 chart-24, BaroniUrbaniBuser, ACS, combine: 22 60 0.55704 indri
10024 Q0 chart-24, BaroniUrbaniBuser, Nopol, combine: 23 61 0.55704 indri
10024 Q0 chart-24, BaroniUrbaniBuser, SimFix, combine: 24 62 0.55704 indri
10024 Q0 chart-24, BaroniUrbaniBuser, jGenProg, combine: 26 63 0.55704 indri
10024 Q0 chart-24, BaroniUrbaniBuser, jKali, combine: 27 64 0.55704 indri
10024 Q0 chart-24, BaroniUrbaniBuser, jMutRepair, combine: 28 65 0.55704 indri
10024 Q0 chart-24, BraunBanqust, ACS, combine: 29 66 0.55704 indri
10024 Q0 chart-24, BraunBanqust, Nopol, combine: 30 67 0.55704 indri
10024 Q0 chart-24, BraunBanqust, SimFix, combine: 31 68 0.55704 indri
10024 Q0 chart-24, BraunBanqust, jGenProg, combine: 33 69 0.55704 indri
10024 Q0 chart-24, BraunBanqust, jKali, combine: 34 70 0.55704 indri
10024 Q0 chart-24, BraunBanqust, jMutRepair, combine: 35 71 0.55704 indri
10024 Q0 chart-24, Cohen, ACS, combine: 36 72 0.55704 indri
10024 Q0 chart-24, Cohen, Nopol, combine: 37 73 0.55704 indri
10024 Q0 chart-24, Cohen, SimFix, combine: 38 74 0.55704 indri
10024 Q0 chart-24, Cohen, jGenProg, combine: 40 75 0.55704 indri
10024 Q0 chart-24, Cohen, jKali, combine: 41 76 0.55704 indri
10024 Q0 chart-24, Cohen, jMutRepair, combine: 42 77 0.55704 indri
10024 Q0 chart-24, Dennis, ACS, combine: 43 78 0.55704 indri
10024 Q0 chart-24, Dennis, Nopol, combine: 44 79 0.55704 indri
10024 Q0 chart-24, Dennis, SimFix, combine: 45 80 0.55704 indri
10024 Q0 chart-24, Dennis, jGenProg, combine: 47 81 0.55704 indri
10024 Q0 chart-24, Dennis, jKali, combine: 48 82 0.55704 indri
10024 Q0 chart-24, Dennis, jMutRepair, combine: 49 83 0.55704 indri
10024 Q0 chart-24, Dice, ACS, combine: 50 84 0.55704 indri
10024 Q0 chart-24, Dice, Nopol, combine: 51 85 0.55704 indri
10024 Q0 chart-24, Dice, SimFix, combine: 52 86 0.55704 indri
10024 Q0 chart-24, Dice, jGenProg, combine: 54 87 0.55704 indri
10024 Q0 chart-24, Dice, jKali, combine: 55 88 0.55704 indri
10024 Q0 chart-24, Dice, jMutRepair, combine: 56 89 0.55704 indri
10024 Q0 chart-24, Euclid, ACS, combine: 64 90 0.55704 indri
10024 Q0 chart-24, Euclid, Nopol, combine: 65 91 0.55704 indri
10024 Q0 chart-24, Euclid, SimFix, combine: 66 92 0.55704 indri
10024 Q0 chart-24, Euclid, jGenProg, combine: 68 93 0.55704 indri
10024 Q0 chart-24, Euclid, jKali, combine: 69 94 0.55704 indri
10024 Q0 chart-24, Euclid, jMutRepair, combine: 70 95 0.55704 indri
10024 Q0 chart-24, Fleiss, ACS, combine: 71 96 0.55704 indri
10024 Q0 chart-24, Fleiss, Nopol, combine: 72 97 0.55704 indri
10024 Q0 chart-24, Fleiss, SimFix, combine: 73 98 0.55704 indri
10024 Q0 chart-24, Fleiss, jGenProg, combine: 75 99 0.55704 indri
10024 Q0 chart-24, Fleiss, jKali, combine: 76 100 0.55704 indri
10024 Q0 chart-24, Fleiss, jMutRepair, combine: 77 101 0.55704 indri
10024 Q0 chart-24, Fossum, ACS, combine: 78 102 0.55704 indri
10024 Q0 chart-24, Fossum, Nopol, combine: 79 103 0.55704 indri
10024 Q0 chart-24, Fossum, SimFix, combine: 80 104 0.55704 indri
10024 Q0 chart-24, Fossum, jGenProg, combine: 82 105 0.55704 indri
10024 Q0 chart-24, Fossum, jKali, combine: 83 106 0.55704 indri
10024 Q0 chart-24, Fossum, jMutRepair, combine: 84 107 0.55704 indri
10024 Q0 chart-24, Goodman, ACS, combine: 85 108 0.55704 indri
10024 Q0 chart-24, Goodman, Nopol, combine: 86 109 0.55704 indri
10024 Q0 chart-24, Goodman, SimFix, combine: 87 110 0.55704 indri
10024 Q0 chart-24, Goodman, jGenProg, combine: 89 111 0.55704 indri
10024 Q0 chart-24, Goodman, jKali, combine: 90 112 0.55704 indri
10024 Q0 chart-24, Goodman, jMutRepair, combine: 91 113 0.55704 indri
10024 Q0 chart-24, Gower, ACS, combine: 92 114 0.55704 indri
10024 Q0 chart-24, Gower, Nopol, combine: 93 115 0.55704 indri
10024 Q0 chart-24, Gower, SimFix, combine: 94 116 0.55704 indri
10024 Q0 chart-24, Gower, jGenProg, combine: 96 117 0.55704 indri
10024 Q0 chart-24, Gower, jKali, combine: 97 118 0.55704 indri
10024 Q0 chart-24, Gower, jMutRepair, combine: 98 119 0.55704 indri
10024 Q0 chart-24, GP13, ACS, combine: 99 120 0.55704 indri
10024 Q0 chart-24, GP13, Nopol, combine: 100 121 0.55704 indri
10024 Q0 chart-24, GP13, SimFix, combine: 101 122 0.55704 indri
10024 Q0 chart-24, GP13, jGenProg, combine: 103 123 0.55704 indri
10024 Q0 chart-24, GP13, jKali, combine: 104 124 0.55704 indri
10024 Q0 chart-24, GP13, jMutRepair, combine: 105 125 0.55704 indri
10024 Q0 chart-24, Hamann, ACS, combine: 106 126 0.55704 indri
10024 Q0 chart-24, Hamann, Nopol, combine: 107 127 0.55704 indri
10024 Q0 chart-24, Hamann, SimFix, combine: 108 128 0.55704 indri
10024 Q0 chart-24, Hamann, jGenProg, combine: 110 129 0.55704 indri
10024 Q0 chart-24, Hamann, jKali, combine: 111 130 0.55704 indri
10024 Q0 chart-24, Hamann, jMutRepair, combine: 112 131 0.55704 indri
10024 Q0 chart-24, Hamming, ACS, combine: 113 132 0.55704 indri
10024 Q0 chart-24, Hamming, Nopol, combine: 114 133 0.55704 indri
10024 Q0 chart-24, Hamming, SimFix, combine: 115 134 0.55704 indri
10024 Q0 chart-24, Hamming, jGenProg, combine: 117 135 0.55704 indri
10024 Q0 chart-24, Hamming, jKali, combine: 118 136 0.55704 indri
10024 Q0 chart-24, Hamming, jMutRepair, combine: 119 137 0.55704 indri
10024 Q0 chart-24, HarmonicMean, ACS, combine: 120 138 0.55704 indri
10024 Q0 chart-24, HarmonicMean, Nopol, combine: 121 139 0.55704 indri
10024 Q0 chart-24, HarmonicMean, SimFix, combine: 122 140 0.55704 indri
10024 Q0 chart-24, HarmonicMean, jGenProg, combine: 124 141 0.55704 indri
10024 Q0 chart-24, HarmonicMean, jKali, combine: 125 142 0.55704 indri
10024 Q0 chart-24, HarmonicMean, jMutRepair, combine: 126 143 0.55704 indri
10024 Q0 chart-24, Jaccard, ACS, combine: 127 144 0.55704 indri
10024 Q0 chart-24, Jaccard, Nopol, combine: 128 145 0.55704 indri
10024 Q0 chart-24, Jaccard, SimFix, combine: 129 146 0.55704 indri
10024 Q0 chart-24, Jaccard, jGenProg, combine: 131 147 0.55704 indri
10024 Q0 chart-24, Jaccard, jKali, combine: 132 148 0.55704 indri
10024 Q0 chart-24, Jaccard, jMutRepair, combine: 133 149 0.55704 indri
10024 Q0 chart-24, Kulczynskil2, ACS, combine: 141 150 0.55704 indri
10024 Q0 chart-24, Kulczynskil2, Nopol, combine: 142 151 0.55704 indri
